site,transect,year,distance_original,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
1,2,2019,16,16,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,16,16,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,17,17,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,17,17,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,17,17,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,17,17,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,17,17,5,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,17,17,6,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,17,17,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,18,18,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,18,18,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,18,18,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,18,18,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,19,19,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,19,19,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,19,19,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,19,19,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,20,20,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,20,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,20,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,20,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,20,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,20,6,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,20,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,21,21,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,21,21,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,21,21,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,22,22,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,22,22,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,22,22,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,22,22,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,22,22,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,23,23,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,23,23,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,24,24,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,24,24,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,25,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,25,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,26,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,26,26,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG1,degraded
1,2,2019,27,27,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,27,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,27,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,27,27,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,27,5,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,27,27,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,28,28,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,28,28,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,28,28,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,28,28,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,29,29,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,29,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,29,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,29,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,30,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,30,30,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,30,30,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,30,30,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,31,31,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,31,31,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,31,31,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,32,32,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,32,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,32,32,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,32,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,32,32,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,32,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,33,33,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,33,33,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,34,34,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,34,34,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,34,34,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,34,34,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,34,34,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,35,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,35,35,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,36,36,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,36,36,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,36,36,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,36,36,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,36,36,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,37,37,1,Erodium cicutarium,ERCI,forb,nonnative,annual,Geraniaceae,,DEG1,degraded
1,2,2019,37,37,2,Hirschfeldia incana,HIIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,37,37,3,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,37,37,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,37,37,5,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,37,37,6,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,37,37,ground,native_litter,native_litter,litter,litter,litter,litter,,DEG1,degraded
1,2,2019,38,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,38,38,2,Lupinus spp.,Lupin spp. ,forb,native,annual,Fabaceae,,DEG1,degraded
1,2,2019,38,38,3,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,38,38,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,38,38,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,39,39,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,39,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,39,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,39,39,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,39,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,40,40,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,40,40,2,Lupinus spp.,Lupin spp. ,forb,native,annual,Fabaceae,,DEG1,degraded
1,2,2019,40,40,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,40,40,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,2,2019,41,41,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,41,41,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,41,41,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,41,41,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,1,1,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,1,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,1,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,1,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,1,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,1,6,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,1,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,2,2,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,2,2,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,3,3,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,3,3,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,4,4,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,4,4,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,5,5,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,5,5,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,6,6,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,6,6,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,6,6,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,6,6,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,7,7,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,7,7,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,8,8,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,8,8,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,8,8,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,8,8,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,9,9,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,9,9,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,10,10,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,10,10,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,10,10,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,10,10,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,11,11,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,11,11,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,11,11,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,12,12,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,12,12,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,13,13,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,13,13,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,13,13,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,13,13,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,14,14,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,14,14,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,14,14,3,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,14,14,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,14,14,5,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,14,14,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,15,15,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,15,15,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,16,16,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,16,16,2,Malacothamnus fasciculatus dead,dd MAFA,shrub,native,perennial,Malvaceae,,DEG1,degraded
1,3,2019,16,16,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,16,16,4,Malacothamnus fasciculatus dead,MAFA dead,shrub,native,perennial,Malvaceae,,DEG1,degraded
1,3,2019,16,16,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,17,17,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,17,17,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,17,17,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,18,18,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,18,18,2,Hirschfeldia incana,HIIN dead,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,18,18,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,18,18,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,19,19,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,19,19,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,19,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,20,20,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,20,20,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,20,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,21,21,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,21,21,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,21,21,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,21,21,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,22,22,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,22,22,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,22,22,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,22,22,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,23,23,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,23,23,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,24,24,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,24,24,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,25,25,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,25,25,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,25,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,26,26,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,26,26,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,26,26,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,27,27,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,27,27,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,27,27,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,28,28,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,28,28,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,28,28,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,28,28,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,29,29,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,29,2,Salvia leucophylla dead,dd SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,29,29,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,29,4,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,29,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,29,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,30,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,30,30,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,30,30,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,31,31,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,31,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,31,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,31,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,31,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,32,32,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,32,32,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,33,33,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,33,33,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,34,34,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,34,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,34,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,34,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,34,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,35,35,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,35,35,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,35,35,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,36,36,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,36,36,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,37,37,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,37,37,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,37,37,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,38,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,38,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,38,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,38,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,39,39,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,39,39,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,39,39,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,40,40,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,40,40,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,40,40,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,40,40,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,DEG1,degraded
1,3,2019,41,41,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,41,41,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,4,2019,1,1,1,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,1,1,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,ENH1,matrix
1,4,2019,2,2,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,2,2,2,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,2,2,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,ENH1,matrix
1,4,2019,3,3,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,3,3,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,ENH1,matrix
1,4,2019,3,3,3,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,3,3,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,ENH1,matrix
1,4,2019,4,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,ENH1,matrix
1,4,2019,4,4,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,4,4,3,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,4,4,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,ENH1,matrix
1,4,2019,5,5,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,ENH1,matrix
1,4,2019,5,5,2,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
