trasecttype,standtype,site,rep,distance,vertical,species,lifeform,status,lifecycle,Family,lifestage,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,dead,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Bromus diandrus,grass,nonnative,annual,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Bromus rubens,grass,nonnative,annual,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Calochortus clavatus,herb,native,perennial,Liliaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Apiastrum angustifolium,herb,native,annual,Apiaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Elymus condensatus,grass,native,perennial,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Erodium spp.,herb,nonnative,annual,Geraniaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Eucrypta chrysanthemifolia,herb,native,annual,Hydrophyllaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Galium porrigens,herb,native,perennial,Rubiaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Marah macrocarpa,herb,native,perennial,Cucurbitaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Phacelia viscida,herb,native,annual,Hydrophyllaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Centaurea melitensis,herb,nonnative,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Stephanomeria virgata,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Stipa lepida,grass,native,perennial,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Thysanocarpus curvipes,herb,native,annual,Brassicaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Pellaea andromedifolia,fern,native,perennial,Pteridaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact2,2,,,Uropappus lindleyi,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Bromus diandrus,grass,nonnative,annual,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Bromus hordeaceus,grass,nonnative,annual,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Bromus madritensis,grass,nonnative,annual,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Cenothus oliganthus,shrub,native,perennial,Rhamnaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Cenothus oliganthus,shrub,native,perennial,Rhamnaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Eriodictyon crassifolium,shrub,native,perennial,Namaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Heteromeles arbutifolia,shrub,native,perennial,Rosaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Eucrypta chrysanthemifolia,herb,native,annual,Hydrophyllaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Marah macrocarpa,herb,native,perennial,Cucurbitaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Centaurea calcitrapa,herb,nonnative,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,resprout,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,dead,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Solanum xanti,herb,native,perennial,Solanacaeae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Stipa lepida,grass,native,perennial,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,intact,Intact3,3,,,Stephanomeria virgata,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Calystegia macrostegia,herb,native,perennial,Convolvulaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Calochortus clavatus,herb,native,perennial,Liliaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Dipterostemon capitatus,herb,native,perennial,Themidaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Lupinus bicolor,herb,native,annual,Fabaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Lupinus succulentus,herb,native,annual,Fabaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,dead,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,dead,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,dead,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,dead,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Phacelia hubbyi,herb,native,annual,Hydrophyllaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Sambucus mexicana,shrub,native,perennial,Virburnaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Stephanomeria virgata,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Uropappus lindleyi,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,1,,,Uropappus lindleyi,herb,native,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Artemisia californica,shrub,native,perennial,Asteraceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Claytonia perfoliata,herb,native,annual,Montiaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Dipterostemon capitatus,herb,native,perennial,Themidaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Elymus condensatus,grass,native,perennial,Poaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Erodium cicutarium,herb,nonnative,annual,Geraniaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Lupinus spp.,herb,native,annual,Fabaceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,2,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
