site,transect,year,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
1,2,2019,19,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,19,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,19,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,20,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,20,6,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,20,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,21,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,21,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,21,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,22,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,22,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,22,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,22,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,22,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,23,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,23,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,24,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,24,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,26,ground,litter,native_litter,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,27,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,27,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,27,5,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,27,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,28,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,28,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,28,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,28,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,29,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,29,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,30,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,30,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,30,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,31,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,31,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,31,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,32,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,32,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,32,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,32,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,33,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,33,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,34,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,34,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,34,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,34,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,34,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,35,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,36,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,36,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,36,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,36,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,36,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,37,1,Erodium cicutarium,ERCI,forb,nonnative,annual,Geraniaceae,,DEG1,degraded
1,2,2019,37,2,Hirschfeldia incana,HIIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,37,3,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,37,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,37,5,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,37,6,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,2,2019,37,ground,litter,native_litter,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,38,2,Lupinus spp.,Lupin spp. ,forb,native,annual,Fabaceae,,DEG1,degraded
1,2,2019,38,3,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,38,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,38,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,39,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,39,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,39,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,40,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,40,2,Lupinus spp.,Lupin spp. ,forb,native,annual,Fabaceae,,DEG1,degraded
1,2,2019,40,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,40,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,2,2019,41,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,2,2019,41,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,41,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,2,2019,41,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,1,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,4,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,1,6,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,1,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,2,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,2,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,3,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,3,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,4,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,4,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,5,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,5,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,6,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,6,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,6,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,6,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,7,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,7,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,8,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,8,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,8,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,8,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,9,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,9,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,10,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,10,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,10,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,10,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,11,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,11,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,11,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,12,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,12,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,13,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,13,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,13,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,13,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,14,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,14,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,14,3,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,14,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,14,5,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,14,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,15,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,DEG1,degraded
1,3,2019,15,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,16,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,16,2,Malacothamnus fasciculatus dead,dd MAFA,shrub,native,perennial,Malvaceae,,DEG1,degraded
1,3,2019,16,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,16,4,Malacothamnus fasciculatus dead,MAFA dead,shrub,native,perennial,Malvaceae,,DEG1,degraded
1,3,2019,16,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,17,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,17,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,17,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,18,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,18,2,Hirschfeldia incana,HIIN dead,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,18,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,18,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,19,1,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,19,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,20,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,20,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,21,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,21,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,21,3,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,21,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,22,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,22,2,Hirschfeldia incana,HIIN,forb,nonnative,annual,Brassicaceae,,DEG1,degraded
1,3,2019,22,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,22,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,23,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,23,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,24,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,24,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,25,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,25,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,26,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,26,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,26,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,27,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,27,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,27,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,28,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,28,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,28,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,28,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,29,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,2,Salvia leucophylla dead,dd SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,29,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,4,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,5,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,29,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,30,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,30,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,30,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,31,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,31,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,32,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,32,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,33,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,33,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,34,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,4,Avena barbata,avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,34,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,35,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,35,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,35,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,36,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,36,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,37,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,37,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,37,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,38,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,3,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,38,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,39,1,Avena barbata,Avena,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,39,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,39,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,40,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,40,2,Avena barbata,AVENA,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,40,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,DEG1,degraded
1,3,2019,40,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,DEG1,degraded
1,3,2019,41,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,DEG1,degraded
1,3,2019,41,ground,bare_ground,bare_ground,ground,ground,ground,ground,,DEG1,degraded
1,4,2019,1,1,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,1,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,2,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,2,2,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,2,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,3,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,3,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,ENH1,matrix
1,4,2019,3,3,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,3,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,ENH1,matrix
1,4,2019,4,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,4,3,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,4,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,5,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,ENH1,matrix
1,4,2019,5,2,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,5,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,ENH1,matrix
1,4,2019,5,4,Malacothamnus fasciculatus,mafa,shrub,native,perennial,Malvaceae,,ENH1,matrix
1,4,2019,5,ground,bare_ground,bare_ground,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,6,1,Bromus rubens,BRRU dead,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,6,2,Hirschfeldia incana,hiin,forb,nonnative,annual,Brassicaceae,,ENH1,matrix
1,4,2019,6,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,7,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,ENH1,matrix
1,4,2019,7,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,7,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,8,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,8,2,Dipterostemon capitatus,dica,forb,native,perennial,Themidaceae,,ENH1,matrix
1,4,2019,8,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,9,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,9,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,ENH1,matrix
1,4,2019,9,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,ENH1,matrix
1,4,2019,10,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,ENH1,matrix
1,4,2019,10,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,ENH1,matrix
