year,stand,site,soilcore,depthcm,depthname,treatment,species,lifeform,status,status_native,status_nonnative,lifecycle,family,totalcount,NOTES,INT_unknownID,,
2017,degraded,DEG1,2,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,2,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,4,deep,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,4,deep,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,3,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,4,deep,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,2,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,0,surface,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,2,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,3,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,4,deep,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,4,deep,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,4,deep,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,0,surface,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,3,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,4,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,4,deep,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,4,deep,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,4,deep,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,0,surface,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,3,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,2,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,5,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,5,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,3,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,4,deep,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,4,deep,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,4,deep,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,0,surface,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,2,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,6,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,4,deep,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,4,deep,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,4,deep,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,4,deep,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,0,surface,charate,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,1,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,0,surface,control,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,0,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,0,surface,oven,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,2,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG2,7,0,surface,ovenchar,Brassicaceae Family ,herb,nonnative,,nonnative,Annual,Brassicaceae,5,Brassicaceae Family (HIIN or RARU),,,
2017,degraded,DEG1,1,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,1,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,2,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,2,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2019,enhanced,ENH2,6,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2019,enhanced,ENH2,9,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,3,,,,
2019,enhanced,ENH2,10,4,deep,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,10,0,surface,charate,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,10,0,surface,control,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,5,,,,
2019,enhanced,ENH2,10,0,surface,oven,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,5,,,,
2019,enhanced,ENH2,10,0,surface,ovenchar,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2019,enhanced,ENH1,3,0,surface,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,18,,,,
2019,enhanced,ENH2,6,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,6,0,surface,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2019,enhanced,ENH2,7,4,deep,charate,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,7,4,deep,control,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,7,4,deep,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2019,enhanced,ENH2,7,4,deep,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,5,,,,
2019,enhanced,ENH2,7,0,surface,charate,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,34,,,,
2019,enhanced,ENH2,7,0,surface,control,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,43,,,,
2019,enhanced,ENH2,7,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,17,,,,
2019,enhanced,ENH2,7,0,surface,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,32,,,,
2019,enhanced,ENH2,8,4,deep,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,8,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,oven_1,,,
2019,enhanced,ENH2,8,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,oven_2,,,
2019,enhanced,ENH2,9,4,deep,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,9,4,deep,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2019,enhanced,ENH2,9,0,surface,charate,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,16,,,,
2019,enhanced,ENH2,9,0,surface,control,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,48,,,,
2019,enhanced,ENH2,9,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,45,,,,
2019,enhanced,ENH2,9,0,surface,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,29,,,,
2019,enhanced,ENH2,10,4,deep,control,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2019,enhanced,ENH2,10,0,surface,control,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,14,,,,
2019,enhanced,ENH2,10,0,surface,oven,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,18,,,,
2019,enhanced,ENH2,10,0,surface,ovenchar,Bromus hordeaceus,Grass,nonnative,,nonnative,Annual,Poaceae,18,,,,
2017,degraded,DEG1,1,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,1,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,1,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,3,,,,
2017,degraded,DEG1,1,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,1,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,1,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,4,,,,
2017,degraded,DEG1,1,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,4,,,,
2017,degraded,DEG1,1,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,4,,,,
2017,degraded,DEG1,2,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,2,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,2,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,2,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,2,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,6,,,,
2017,degraded,DEG1,2,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,2,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,6,,,,
2017,degraded,DEG1,2,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,10,,,,
2017,degraded,DEG1,3,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,3,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,3,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,3,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,4,,,,
2017,degraded,DEG1,4,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG1,4,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,3,,,,
2017,degraded,DEG1,4,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG1,4,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG1,4,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,6,,,,
2017,degraded,DEG1,4,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,9,,,,
2017,degraded,DEG1,4,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,8,,,,
2017,degraded,DEG1,4,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,8,,,,
2017,degraded,DEG2,5,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG2,5,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,5,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG2,6,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,1,,,,
2017,degraded,DEG2,6,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,4,deep,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG2,6,0,surface,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,6,0,surface,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG2,6,0,surface,ovenchar,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,2,,,,
2017,degraded,DEG2,7,4,deep,charate,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,control,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
2017,degraded,DEG2,7,4,deep,oven,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,0,,,,
