date,name,year,site,transect,distance,vertical,species,species_code,max_height_cm,Notes,standtype,hillslope,coordinates_x,coordinates_y
10-Apr-24,"Kit, Carla",2024,2,7,35,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,35,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,35,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,2,Malacothamnus fasciculatus ,mafa,130,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,2,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,36,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,2,Malacothamnus fasciculatus ,mafa,170,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,2,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,37,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,2,Malacothamnus fasciculatus ,mafa,128,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,38,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,2,Malacothamnus fasciculatus ,mafa,160,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,39,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,2,Malacothamnus fasciculatus ,mafa,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,3,Avena barbata,avba,200,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,40,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,2,Malacothamnus fasciculatus ,mafa,130,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,2,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,3,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,4,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,5,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,6,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,7,,,,,degraded,DEG2,,
10-Apr-24,"Kit, Carla",2024,2,7,41,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,1,HIIN Hirschfeldia incana - long pods,hiin,70,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,1,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,3,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,4,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,5,HIIN Hirschfeldia incana - long pods,hiin,120,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,2,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,2,Bromus rubens BRRU,brru,110,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,3,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,3,Bromus rubens BRRU,brru,90,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,4,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,3,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,4,Avena barbata,avba,130,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,5,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,1,HIIN Hirschfeldia incana - long pods,hiin,120,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,6,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,1,HIIN Hirschfeldia incana - long pods,hiin,140,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,7,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,1,HIIN Hirschfeldia incana - long pods,hiin,100,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,8,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,1,Avena barbata,avba,80,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,9,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,1,Bromus diandrus BRDI,brdi,40,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,10,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,1,Avena barbata,avba,10,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,11,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,2,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,3,Avena barbata,avba,110,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,12,ground,litter,litter,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,1,Avena barbata,avba,120,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,13,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,3,Avena barbata,avba,160,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,14,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,1,Avena barbata,avba,150,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,15,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,1,Bromus rubens BRRU,brru,40,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,16,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,1,Avena barbata,avba,90,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,17,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,1,Avena barbata,avba,130,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,3,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,18,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,1,HIIN Hirschfeldia incana - long pods,hiin,120,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,3,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,4,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,19,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,1,Avena barbata,avba,100,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,20,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,1,Avena barbata,avba,110,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,21,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,3,Mirabilis laevis,mila,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,4,Avena barbata,avba,130,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,22,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,1,Avena barbata,avba,140,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,3,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,4,"Acmispon maritimus - round, sevfl",acma,,"S: ""or Acmispon strigosus?""",degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,5,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,23,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,1,Avena barbata,avba,110,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,24,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,1,Avena barbata,avba,150,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,3,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,25,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,1,HIIN Hirschfeldia incana - long pods,hiin,120,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,3,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,4,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,5,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,6,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,7,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,26,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,3,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,4,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,5,Avena barbata,avba,150,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,27,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,3,Phacelia hubbyi,phbu,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,4,Avena barbata,avba,150,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,28,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,3,Avena barbata,avba,110,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,29,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,30,1,Avena barbata,avba,160,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,8,30,2,,,,,degraded,DEG2,,
