"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species"
"766","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"767","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"768","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"769","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"770","degraded",4,"DEG2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","DEG2_4","DEG2_4_Marah macrocarpa"
"771","matrix",2,"ENH1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","ENH1_2","ENH1_2_Marah macrocarpa"
"772","intact",1,"Intact1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact1_1","Intact1_1_Marah macrocarpa"
"773","intact",2,"Intact2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact2_2","Intact2_2_Marah macrocarpa"
"774","intact",3,"Intact3","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact3_3","Intact3_3_Marah macrocarpa"
"775","intact",1,"Intact1","native","fern","Pteridaceae","Pellaea andromedifolia","Perennial","Intact1_1","Intact1_1_Pellaea andromedifolia"
"776","degraded",2,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG1_2","DEG1_2_Phacelia hubbyi"
"777","degraded",3,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG1_3","DEG1_3_Phacelia hubbyi"
"778","degraded",4,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG2_4","DEG2_4_Phacelia hubbyi"
"779","degraded",6,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG2_6","DEG2_6_Phacelia hubbyi"
"780","matrix",1,"ENH1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","ENH1_1","ENH1_1_Phacelia hubbyi"
"781","intact",2,"Intact2","native","herb","Hydrophyllaceae","Phacelia viscida","annual","Intact2_2","Intact2_2_Phacelia viscida"
"782","intact",3,"Intact3","non-native","herb","Asteraceae","Centaurea calcitrapa","annual","Intact3_3","Intact3_3_Centaurea calcitrapa"
"783","intact",1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact1_1","Intact1_1_Rhamnus ilicifolia"
"784","intact",1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact1_1","Intact1_1_Rhamnus ilicifolia"
"785","intact",2,"Intact2","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact2_2","Intact2_2_Rhamnus ilicifolia"
"786","intact",3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact3_3","Intact3_3_Rhamnus ilicifolia"
"787","intact",3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact3_3","Intact3_3_Rhamnus ilicifolia"
"788","matrix",2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_2","ENH1_2_Rhus ovata"
"789","matrix",2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_2","ENH1_2_Rhus ovata"
"790","intact",1,"Intact1","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact1_1","Intact1_1_Rhus ovata"
"791","intact",2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact2_2","Intact2_2_Rhus ovata"
"792","intact",2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact2_2","Intact2_2_Rhus ovata"
"793","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"794","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"795","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"796","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"797","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"798","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"799","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"800","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"801","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"802","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"803","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"804","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"805","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"806","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"807","matrix",1,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_1","ENH1_1_Rhus ovata"
"808","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia apiana","perennial","DEG1_3","DEG1_3_Salvia apiana"
"809","matrix",4,"ENH2","native","shrub","Lamiaceae","Salvia apiana","perennial","ENH2_4","ENH2_4_Salvia apiana"
"810","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"811","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"812","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"813","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"814","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"815","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"816","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"817","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"818","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"819","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"820","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"821","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"822","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"823","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"824","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"825","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"826","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"827","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"828","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"829","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"830","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"831","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"832","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"833","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"834","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"835","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"836","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"837","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"838","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"839","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"840","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"841","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"842","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"843","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"844","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"845","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"846","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"847","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"848","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"849","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"850","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"851","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"852","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"853","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"854","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"855","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"856","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"857","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"858","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"859","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"860","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"861","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"862","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"863","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"864","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"865","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"866","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"867","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"868","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"869","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"870","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"871","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"872","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"873","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"874","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"875","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"876","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"877","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"878","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"879","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"880","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"881","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"882","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"883","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"884","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"885","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"886","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"887","matrix",5,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_5","ENH2_5_Salvia leucophylla"
"888","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"889","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"890","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"891","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"892","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"893","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"894","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"895","matrix",6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH2_6","ENH2_6_Salvia leucophylla"
"896","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"897","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"898","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"899","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"900","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"901","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"902","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"903","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"904","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"905","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"906","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"907","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"908","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"909","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"910","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"911","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"912","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"913","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"914","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"915","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"916","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"917","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"918","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"919","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"920","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"921","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"922","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"923","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"924","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"925","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"926","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"927","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"928","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"929","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"930","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"931","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"932","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"933","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"934","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"935","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"936","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"937","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"938","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"939","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"940","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"941","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"942","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"943","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"944","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"945","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"946","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"947","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"948","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"949","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"950","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"951","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"952","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"953","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"954","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"955","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"956","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"957","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"958","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"959","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"960","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"961","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"962","matrix",1,"ENH1","native","shrub","Virburnaceae","Sambucus mexicana","perennial","ENH1_1","ENH1_1_Sambucus mexicana"
"963","matrix",2,"ENH1","native","herb","Asteraceae","Stephanomeria virgata","annual","ENH1_2","ENH1_2_Stephanomeria virgata"
"964","matrix",2,"ENH1","native","herb","Solanacaeae","Solanum xanti","perennial","ENH1_2","ENH1_2_Solanum xanti"
"965","intact",3,"Intact3","native","herb","Solanacaeae","Solanum xanti","perennial","Intact3_3","Intact3_3_Solanum xanti"
"966","intact",2,"Intact2","non-native","herb","Asteraceae","Centaurea melitensis","annual","Intact2_2","Intact2_2_Centaurea melitensis"
"967","degraded",4,"DEG2","native","herb","Asteraceae","Stephanomeria virgata","annual","DEG2_4","DEG2_4_Stephanomeria virgata"
"968","matrix",1,"ENH1","native","herb","Asteraceae","Stephanomeria virgata","annual","ENH1_1","ENH1_1_Stephanomeria virgata"
"969","intact",1,"Intact1","native","herb","Asteraceae","Stephanomeria virgata","annual","Intact1_1","Intact1_1_Stephanomeria virgata"
"970","intact",2,"Intact2","native","herb","Asteraceae","Stephanomeria virgata","annual","Intact2_2","Intact2_2_Stephanomeria virgata"
"971","matrix",2,"ENH1","native","grass","Poaceae","Stipa lepida","perennial","ENH1_2","ENH1_2_Stipa lepida"
