"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"131","degraded","DEG1",1,"Lupinus spp.","herb","native","annual","Fabaceae","DEG1_1","DEG1_1_Lupinus spp.",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"132","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"133","degraded","DEG1",1,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Avena barbata",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"134","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"135","degraded","DEG1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Bromus rubens",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"136","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"137","degraded","DEG1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Bromus rubens",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"138","degraded","DEG1",1,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Avena barbata",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"139","degraded","DEG1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Bromus rubens",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"140","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"141","degraded","DEG1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Bromus rubens",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"142","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"143","degraded","DEG1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_1","DEG1_1_Salvia leucophylla",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"144","degraded","DEG1",1,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Avena barbata",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"145","degraded","DEG1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Bromus rubens",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"146","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"147","degraded","DEG1",1,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Avena barbata",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"148","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"149","degraded","DEG1",1,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_1","DEG1_1_Avena barbata",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"150","degraded","DEG1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_1","DEG1_1_Hirschfeldia incana",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"151","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"152","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"153","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"154","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"155","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"156","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"157","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"158","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"159","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"160","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"161","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"162","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"163","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"164","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"165","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"166","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"167","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"168","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"169","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"170","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"171","degraded","DEG1",2,"Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_2","DEG1_2_Artemisia californica",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"172","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"173","degraded","DEG1",2,"Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_2","DEG1_2_Artemisia californica",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"174","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"175","degraded","DEG1",2,"Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_2","DEG1_2_Artemisia californica",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"176","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"177","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"178","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"179","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"180","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"181","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"182","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"183","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"184","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"185","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"186","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"187","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"188","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"189","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"190","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"191","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"192","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"193","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"194","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"195","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"196","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"197","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"198","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"199","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"200","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"201","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"202","degraded","DEG1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Bromus rubens",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"203","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"204","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"205","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"206","degraded","DEG1",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_Salvia leucophylla",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"207","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"208","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"209","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"210","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"211","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"212","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"213","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"214","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"215","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"216","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"217","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"218","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"219","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"220","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"221","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"222","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"223","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"224","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"225","degraded","DEG1",2,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_Hirschfeldia incana",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
"226","degraded","DEG1",2,"Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_Avena barbata",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
