"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species"
"772","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"773","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"774","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
"775","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"776","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"777","degraded",5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_5","DEG2_5_Salvia leucophylla"
"778","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"779","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"780","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"781","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"782","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"783","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"784","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"785","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"786","matrix",1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_1","ENH1_1_Salvia leucophylla"
"787","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"788","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"789","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"790","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"791","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"792","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"793","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"794","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"795","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"796","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"797","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"798","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"799","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"800","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"801","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"802","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"803","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"804","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"805","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"806","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"807","matrix",2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_2","ENH1_2_Salvia leucophylla"
"808","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"809","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"810","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"811","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"812","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"813","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"814","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"815","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"816","intact",1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact1_1","Intact1_1_Salvia leucophylla"
"817","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"818","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"819","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"820","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"821","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"822","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"823","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"824","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"825","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"826","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"827","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"828","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"829","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"830","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"831","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"832","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"833","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"834","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"835","intact",2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact2_2","Intact2_2_Salvia leucophylla"
"836","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"837","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"838","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"839","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"840","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"841","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"842","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"843","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"844","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"845","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"846","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"847","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"848","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"849","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"850","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"851","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"852","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"853","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"854","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"855","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"856","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"857","intact",3,"Intact3","native","shrub","Lamiaceae","Salvia leucophylla","perennial","Intact3_3","Intact3_3_Salvia leucophylla"
"858","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"859","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"860","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"861","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"862","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"863","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"864","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"865","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"866","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"867","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"868","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"869","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"870","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"871","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"872","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"873","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"874","matrix",3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","ENH1_3","ENH1_3_Salvia leucophylla"
"875","matrix",1,"ENH1","native","shrub","Virburnaceae","Sambucus mexicana","perennial","ENH1_1","ENH1_1_Sambucus mexicana"
"876","matrix",2,"ENH1","native","herb","Asteraceae","Stephanomeria virgata","annual","ENH1_2","ENH1_2_Stephanomeria virgata"
"877","matrix",2,"ENH1","native","herb","Solanacaeae","Solanum xanti","perennial","ENH1_2","ENH1_2_Solanum xanti"
"878","intact",3,"Intact3","native","herb","Solanacaeae","Solanum xanti","perennial","Intact3_3","Intact3_3_Solanum xanti"
"879","intact",2,"Intact2","nonnative","herb","Asteraceae","Centaurea melitensis","annual","Intact2_2","Intact2_2_Centaurea melitensis"
"880","degraded",4,"DEG2","native","herb","Asteraceae","Stephanomeria virgata","annual","DEG2_4","DEG2_4_Stephanomeria virgata"
"881","matrix",1,"ENH1","native","herb","Asteraceae","Stephanomeria virgata","annual","ENH1_1","ENH1_1_Stephanomeria virgata"
"882","intact",1,"Intact1","native","herb","Asteraceae","Stephanomeria virgata","annual","Intact1_1","Intact1_1_Stephanomeria virgata"
"883","intact",2,"Intact2","native","herb","Asteraceae","Stephanomeria virgata","annual","Intact2_2","Intact2_2_Stephanomeria virgata"
"884","matrix",2,"ENH1","native","grass","Poaceae","Stipa lepida","perennial","ENH1_2","ENH1_2_Stipa lepida"
"885","intact",1,"Intact1","native","grass","Poaceae","Stipa lepida","perennial","Intact1_1","Intact1_1_Stipa lepida"
"886","intact",2,"Intact2","native","grass","Poaceae","Stipa lepida","perennial","Intact2_2","Intact2_2_Stipa lepida"
"887","intact",3,"Intact3","native","grass","Poaceae","Stipa lepida","perennial","Intact3_3","Intact3_3_Stipa lepida"
"888","degraded",5,"DEG2","native","herb","Asteraceae","Stephanomeria virgata","annual","DEG2_5","DEG2_5_Stephanomeria virgata"
"889","intact",3,"Intact3","native","herb","Asteraceae","Stephanomeria virgata","annual","Intact3_3","Intact3_3_Stephanomeria virgata"
"890","intact",2,"Intact2","native","herb","Brassicaceae","Thysanocarpus curvipes","annual","Intact2_2","Intact2_2_Thysanocarpus curvipes"
"891","degraded",6,"DEG2","native","herb","Brassicaceae","Thysanocarpus curvipes","annual","DEG2_6","DEG2_6_Thysanocarpus curvipes"
"892","degraded",5,"DEG2","native","herb","Brassicaceae","Thysanocarpus curvipes","annual","DEG2_5","DEG2_5_Thysanocarpus curvipes"
"893","matrix",2,"ENH1","native","herb","Brassicaceae","Thysanocarpus curvipes","annual","ENH1_2","ENH1_2_Thysanocarpus curvipes"
"894","degraded",2,"DEG1","native","herb","Fabaceae","Trifolium gracilentum","annual","DEG1_2","DEG1_2_Trifolium gracilentum"
"895","intact",2,"Intact2","native","fern","Pteridaceae","Pellaea andromedifolia","perennial","Intact2_2","Intact2_2_Pellaea andromedifolia"
"896","degraded",1,"DEG1","native","herb","Fabaceae","Trifolium gracilentum","annual","DEG1_1","DEG1_1_Trifolium gracilentum"
"897","degraded",5,"DEG2","native","herb","Fabaceae","Trifolium gracilentum","annual","DEG2_5","DEG2_5_Trifolium gracilentum"
"898","matrix",2,"ENH1","Unknown","herb","Asteraceae","unknown forb (Aster Family)","annual","ENH1_2","ENH1_2_unknown forb (Aster Family)"
"899","matrix",3,"ENH1","Unknown","herb","Asteraceae","unknown forb (Aster Family)","annual","ENH1_3","ENH1_3_unknown forb (Aster Family)"
"900","matrix",2,"ENH1","native","herb","Fabaceae","Trifolium gracilentum","annual","ENH1_2","ENH1_2_Trifolium gracilentum"
"901","degraded",4,"DEG2","native","herb","Fabaceae","Trifolium gracilentum","annual","DEG2_4","DEG2_4_Trifolium gracilentum"
"902","intact",2,"Intact2","native","herb","Asteraceae","Uropappus lindleyi","annual","Intact2_2","Intact2_2_Uropappus lindleyi"
"903","matrix",1,"ENH1","native","herb","Asteraceae","Uropappus lindleyi","annual","ENH1_1","ENH1_1_Uropappus lindleyi"
"904","matrix",1,"ENH1","native","herb","Asteraceae","Uropappus lindleyi","annual","ENH1_1","ENH1_1_Uropappus lindleyi"
