"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species"
"855","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia"
"856","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"857","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia"
"858","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"859","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla"
"860","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"861","intact","Intact2",2,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact2_2","Intact2_2_Heteromeles arbutifolia"
"862","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"863","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla"
"864","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"865","intact","Intact2",2,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact2_2","Intact2_2_Salvia leucophylla"
"866","intact","Intact2",2,"Stipa lepida","grass","native","perennial","Poaceae","Intact2_2","Intact2_2_Stipa lepida"
"867","intact","Intact2",2,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact2_2","Intact2_2_Artemisia californica"
"868","intact","Intact2",2,"Stipa lepida","grass","native","perennial","Poaceae","Intact2_2","Intact2_2_Stipa lepida"
"869","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus"
"870","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus"
"871","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus"
"872","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"873","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus"
"874","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"875","intact","Intact3",3,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","Intact3_3","Intact3_3_Bromus hordeaceus"
"876","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"877","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"878","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"879","intact","Intact3",3,"Artemisia californica","shrub","native","perennial","Asteraceae","Intact3_3","Intact3_3_Artemisia californica"
"880","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"881","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"882","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"883","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"884","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"885","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"886","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"887","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"888","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"889","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"890","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"891","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"892","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"893","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"894","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"895","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"896","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"897","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"898","intact","Intact3",3,"Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia dead"
"899","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"900","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"901","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"902","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"903","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"904","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"905","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"906","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"907","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"908","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"909","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"910","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"911","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"912","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"913","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"914","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"915","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"916","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"917","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"918","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"919","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"920","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"921","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"922","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"923","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"924","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"925","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"926","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"927","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"928","intact","Intact3",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","Intact3_3","Intact3_3_Salvia leucophylla"
"929","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"930","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"931","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"932","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"933","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"934","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"935","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"936","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"937","intact","Intact3",3,"Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia dead"
"938","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"939","intact","Intact3",3,"Heteromeles arbutifolia dead","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia dead"
"940","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"941","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"942","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"943","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"944","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"945","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"946","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"947","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"948","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"949","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"950","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"951","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"952","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"953","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"954","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"955","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"956","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"957","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"958","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"959","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"960","intact","Intact3",3,"Stipa lepida","grass","native","perennial","Poaceae","Intact3_3","Intact3_3_Stipa lepida"
"961","intact","Intact3",3,"Heteromeles arbutifolia","shrub","native","perennial","Rosaceae","Intact3_3","Intact3_3_Heteromeles arbutifolia"
"962","intact","Intact3",3,"Rhus ovata","shrub","native","perennial","Anacardiaceae","Intact3_3","Intact3_3_Rhus ovata"
"963","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"964","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"965","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"966","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"967","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"968","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"969","matrix","ENH1",1,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_1","ENH1_1_Stipa lepida"
"970","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"971","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"972","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"973","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"974","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"975","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"976","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"977","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"978","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"979","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"980","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"981","matrix","ENH1",1,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_Dipterostemon capitatus"
"982","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"983","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"984","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"985","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"986","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"987","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"988","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"989","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"990","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"991","matrix","ENH1",1,"Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_Rhus ovata"
"992","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"993","matrix","ENH1",1,"Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_Rhus ovata"
"994","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"995","matrix","ENH1",1,"Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_Rhus ovata"
"996","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"997","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"998","matrix","ENH1",1,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_Dipterostemon capitatus"
"999","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"1000","matrix","ENH1",1,"Rhus ovata","shrub","native","perennial","Anacardiaceae","ENH1_1","ENH1_1_Rhus ovata"
"1001","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"1002","matrix","ENH1",1,"Erodium spp.","herb","nonnative","annual","Geraniaceae","ENH1_1","ENH1_1_Erodium spp."
"1003","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1004","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"1005","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1006","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1007","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1008","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1009","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1010","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1011","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"1012","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1013","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"1014","matrix","ENH1",1,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_Dipterostemon capitatus"
"1015","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1016","matrix","ENH1",1,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_1","ENH1_1_Salvia leucophylla"
"1017","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"1018","matrix","ENH1",1,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_Dipterostemon capitatus"
"1019","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"1020","matrix","ENH1",1,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_1","ENH1_1_Malacothamnus fasciculatus"
"1021","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1022","matrix","ENH1",1,"Pseudognaphalium luteoalbum","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Pseudognaphalium luteoalbum"
"1023","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1024","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1025","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"1026","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1027","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1028","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1029","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1030","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1031","matrix","ENH1",1,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_1","ENH1_1_Artemisia californica"
"1032","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1033","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1034","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1035","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1036","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1037","matrix","ENH1",1,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Bromus rubens"
"1038","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1039","matrix","ENH1",1,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_1","ENH1_1_Centaurea melitensis"
"1040","matrix","ENH1",1,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_1","ENH1_1_Hirschfeldia incana"
"1041","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1042","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1043","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1044","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1045","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1046","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1047","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1048","matrix","ENH1",1,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_1","ENH1_1_Dipterostemon capitatus"
"1049","matrix","ENH1",1,"Avena barbata","grass","nonnative","annual","Poaceae","ENH1_1","ENH1_1_Avena barbata"
"1050","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1051","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1052","matrix","ENH1",2,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Stipa lepida"
"1053","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1054","matrix","ENH1",2,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus dead"
"1055","matrix","ENH1",2,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Stipa lepida"
"1056","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1057","matrix","ENH1",2,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Stipa lepida"
"1058","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1059","matrix","ENH1",2,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus dead"
"1060","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1061","matrix","ENH1",2,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Stipa lepida"
"1062","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1063","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
