"","stand","site","soilcore","depth_name","treatment","rep","species_diversity","genus_abundance","lifeform","status","lifescycle","family","count","stand_core","stand_core_depth","stand_core_depth_treat"
"144","degraded","DEG1",1,"deep","ovenchar",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"145","degraded","DEG1",1,"deep","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"146","degraded","DEG1",1,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"147","degraded","DEG1",1,"deep","ovenchar",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",1,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"148","degraded","DEG1",1,"deep","ovenchar",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"149","degraded","DEG1",1,"deep","ovenchar",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"150","degraded","DEG1",1,"deep","ovenchar",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"151","degraded","DEG1",1,"deep","ovenchar",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"152","degraded","DEG1",1,"deep","ovenchar",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"153","degraded","DEG1",1,"deep","ovenchar",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"154","degraded","DEG1",1,"deep","ovenchar",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"155","degraded","DEG1",1,"deep","ovenchar",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"156","degraded","DEG1",1,"deep","ovenchar",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",2,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"157","degraded","DEG1",1,"deep","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"158","degraded","DEG1",1,"deep","ovenchar",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"159","degraded","DEG1",1,"deep","ovenchar",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"160","degraded","DEG1",1,"deep","ovenchar",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG1_1","DEG1_1_deep","DEG1_1_deep_ovenchar"
"161","degraded","DEG1",2,"surface","charate",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"162","degraded","DEG1",2,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"163","degraded","DEG1",2,"surface","charate",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"164","degraded","DEG1",2,"surface","charate",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"165","degraded","DEG1",2,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",6,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"166","degraded","DEG1",2,"surface","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"167","degraded","DEG1",2,"surface","charate",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"168","degraded","DEG1",2,"surface","charate",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"169","degraded","DEG1",2,"surface","charate",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"170","degraded","DEG1",2,"surface","charate",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"171","degraded","DEG1",2,"surface","charate",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"172","degraded","DEG1",2,"surface","charate",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"173","degraded","DEG1",2,"surface","charate",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"174","degraded","DEG1",2,"surface","charate",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"175","degraded","DEG1",2,"surface","charate",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"176","degraded","DEG1",2,"surface","charate",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"177","degraded","DEG1",2,"surface","charate",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"178","degraded","DEG1",2,"surface","charate",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"179","degraded","DEG1",2,"surface","charate",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"180","degraded","DEG1",2,"surface","charate",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_charate"
"181","degraded","DEG1",2,"surface","control",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"182","degraded","DEG1",2,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"183","degraded","DEG1",2,"surface","control",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"184","degraded","DEG1",2,"surface","control",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"185","degraded","DEG1",2,"surface","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"186","degraded","DEG1",2,"surface","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"187","degraded","DEG1",2,"surface","control",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"188","degraded","DEG1",2,"surface","control",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"189","degraded","DEG1",2,"surface","control",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"190","degraded","DEG1",2,"surface","control",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"191","degraded","DEG1",2,"surface","control",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"192","degraded","DEG1",2,"surface","control",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"193","degraded","DEG1",2,"surface","control",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"194","degraded","DEG1",2,"surface","control",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"195","degraded","DEG1",2,"surface","control",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"196","degraded","DEG1",2,"surface","control",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"197","degraded","DEG1",2,"surface","control",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"198","degraded","DEG1",2,"surface","control",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"199","degraded","DEG1",2,"surface","control",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"200","degraded","DEG1",2,"surface","control",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_control"
"201","degraded","DEG1",2,"surface","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"202","degraded","DEG1",2,"surface","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"203","degraded","DEG1",2,"surface","oven",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"204","degraded","DEG1",2,"surface","oven",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"205","degraded","DEG1",2,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",6,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"206","degraded","DEG1",2,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"207","degraded","DEG1",2,"surface","oven",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"208","degraded","DEG1",2,"surface","oven",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"209","degraded","DEG1",2,"surface","oven",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"210","degraded","DEG1",2,"surface","oven",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"211","degraded","DEG1",2,"surface","oven",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"212","degraded","DEG1",2,"surface","oven",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"213","degraded","DEG1",2,"surface","oven",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"214","degraded","DEG1",2,"surface","oven",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"215","degraded","DEG1",2,"surface","oven",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"216","degraded","DEG1",2,"surface","oven",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"217","degraded","DEG1",2,"surface","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"218","degraded","DEG1",2,"surface","oven",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"219","degraded","DEG1",2,"surface","oven",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"220","degraded","DEG1",2,"surface","oven",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_oven"
"221","degraded","DEG1",2,"surface","ovenchar",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"222","degraded","DEG1",2,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"223","degraded","DEG1",2,"surface","ovenchar",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"224","degraded","DEG1",2,"surface","ovenchar",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"225","degraded","DEG1",2,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",10,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"226","degraded","DEG1",2,"surface","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"227","degraded","DEG1",2,"surface","ovenchar",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"228","degraded","DEG1",2,"surface","ovenchar",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"229","degraded","DEG1",2,"surface","ovenchar",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"230","degraded","DEG1",2,"surface","ovenchar",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"231","degraded","DEG1",2,"surface","ovenchar",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"232","degraded","DEG1",2,"surface","ovenchar",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"233","degraded","DEG1",2,"surface","ovenchar",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"234","degraded","DEG1",2,"surface","ovenchar",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"235","degraded","DEG1",2,"surface","ovenchar",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"236","degraded","DEG1",2,"surface","ovenchar",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"237","degraded","DEG1",2,"surface","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"238","degraded","DEG1",2,"surface","ovenchar",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"239","degraded","DEG1",2,"surface","ovenchar",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"240","degraded","DEG1",2,"surface","ovenchar",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_surface","DEG1_2_surface_ovenchar"
"241","degraded","DEG1",2,"deep","charate",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"242","degraded","DEG1",2,"deep","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"243","degraded","DEG1",2,"deep","charate",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"244","degraded","DEG1",2,"deep","charate",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"245","degraded","DEG1",2,"deep","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"246","degraded","DEG1",2,"deep","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"247","degraded","DEG1",2,"deep","charate",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"248","degraded","DEG1",2,"deep","charate",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"249","degraded","DEG1",2,"deep","charate",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
"250","degraded","DEG1",2,"deep","charate",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG1_2","DEG1_2_deep","DEG1_2_deep_charate"
