"","standtype","site","rep","distance","vertical","species","lifeform","status","lifecycle","family","site_rep","site_rep_dist","stand_status"
"195","degraded","DEG1",2,15,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_15","degraded_nonnative"
"196","degraded","DEG1",2,15,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_15","degraded_nonnative"
"197","degraded","DEG1",2,15,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_15","degraded_nonnative"
"198","degraded","DEG1",2,15,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_15","degraded_nonnative"
"199","degraded","DEG1",2,15,"5","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_15","degraded_nonnative"
"200","degraded","DEG1",2,16,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_16","degraded_nonnative"
"201","degraded","DEG1",2,16,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_16","degraded_native"
"202","degraded","DEG1",2,17,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_17","degraded_nonnative"
"203","degraded","DEG1",2,17,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_17","degraded_nonnative"
"204","degraded","DEG1",2,17,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_17","degraded_native"
"205","degraded","DEG1",2,17,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_17","degraded_nonnative"
"206","degraded","DEG1",2,17,"5","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_17","degraded_native"
"207","degraded","DEG1",2,17,"6","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_17","degraded_nonnative"
"208","degraded","DEG1",2,18,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_18","degraded_nonnative"
"209","degraded","DEG1",2,18,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_18","degraded_nonnative"
"210","degraded","DEG1",2,18,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_18","degraded_nonnative"
"211","degraded","DEG1",2,19,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_19","degraded_nonnative"
"212","degraded","DEG1",2,19,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_19","degraded_nonnative"
"213","degraded","DEG1",2,19,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_19","degraded_nonnative"
"214","degraded","DEG1",2,20,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"215","degraded","DEG1",2,20,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"216","degraded","DEG1",2,20,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"217","degraded","DEG1",2,20,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"218","degraded","DEG1",2,20,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"219","degraded","DEG1",2,20,"6","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_20","degraded_nonnative"
"220","degraded","DEG1",2,21,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_21","degraded_nonnative"
"221","degraded","DEG1",2,21,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_21","degraded_nonnative"
"222","degraded","DEG1",2,22,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_22","degraded_nonnative"
"223","degraded","DEG1",2,22,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_22","degraded_nonnative"
"224","degraded","DEG1",2,22,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_22","degraded_nonnative"
"225","degraded","DEG1",2,22,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_22","degraded_nonnative"
"226","degraded","DEG1",2,23,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_23","degraded_nonnative"
"227","degraded","DEG1",2,24,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_24","degraded_nonnative"
"228","degraded","DEG1",2,25,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_25","degraded_native"
"229","degraded","DEG1",2,26,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_26","degraded_native"
"230","degraded","DEG1",2,27,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_27","degraded_nonnative"
"231","degraded","DEG1",2,27,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_27","degraded_nonnative"
"232","degraded","DEG1",2,27,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_27","degraded_native"
"233","degraded","DEG1",2,27,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_27","degraded_nonnative"
"234","degraded","DEG1",2,27,"5","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_27","degraded_native"
"235","degraded","DEG1",2,28,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_28","degraded_nonnative"
"236","degraded","DEG1",2,28,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_28","degraded_native"
"237","degraded","DEG1",2,28,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_28","degraded_nonnative"
"238","degraded","DEG1",2,29,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_29","degraded_nonnative"
"239","degraded","DEG1",2,29,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_29","degraded_nonnative"
"240","degraded","DEG1",2,29,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_29","degraded_nonnative"
"241","degraded","DEG1",2,30,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_30","degraded_nonnative"
"242","degraded","DEG1",2,30,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_30","degraded_nonnative"
"243","degraded","DEG1",2,30,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_30","degraded_nonnative"
"244","degraded","DEG1",2,31,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_31","degraded_nonnative"
"245","degraded","DEG1",2,31,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_31","degraded_nonnative"
"246","degraded","DEG1",2,32,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_32","degraded_nonnative"
"247","degraded","DEG1",2,32,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_32","degraded_nonnative"
"248","degraded","DEG1",2,32,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_32","degraded_nonnative"
"249","degraded","DEG1",2,32,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_32","degraded_nonnative"
"250","degraded","DEG1",2,32,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_32","degraded_nonnative"
"251","degraded","DEG1",2,33,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_33","degraded_nonnative"
"252","degraded","DEG1",2,34,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_34","degraded_nonnative"
"253","degraded","DEG1",2,34,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_34","degraded_native"
"254","degraded","DEG1",2,34,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_34","degraded_nonnative"
"255","degraded","DEG1",2,34,"4","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_34","degraded_native"
"256","degraded","DEG1",2,35,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_35","degraded_native"
"257","degraded","DEG1",2,36,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_36","degraded_nonnative"
"258","degraded","DEG1",2,36,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_36","degraded_native"
"259","degraded","DEG1",2,36,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_36","degraded_nonnative"
"260","degraded","DEG1",2,36,"4","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_36","degraded_native"
"261","degraded","DEG1",2,37,"1","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","DEG1_2","DEG1_2_37","degraded_nonnative"
"262","degraded","DEG1",2,37,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_37","degraded_nonnative"
"263","degraded","DEG1",2,37,"3","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_37","degraded_nonnative"
"264","degraded","DEG1",2,37,"4","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_37","degraded_native"
"265","degraded","DEG1",2,37,"5","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_37","degraded_nonnative"
"266","degraded","DEG1",2,37,"6","Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG1_2","DEG1_2_37","degraded_native"
"267","degraded","DEG1",2,38,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_38","degraded_nonnative"
"268","degraded","DEG1",2,38,"2","Lupinus spp.","herb","native","annual","Fabaceae","DEG1_2","DEG1_2_38","degraded_native"
"269","degraded","DEG1",2,38,"3","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_38","degraded_nonnative"
"270","degraded","DEG1",2,38,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_38","degraded_nonnative"
"271","degraded","DEG1",2,39,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_39","degraded_nonnative"
"272","degraded","DEG1",2,39,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_39","degraded_nonnative"
"273","degraded","DEG1",2,39,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_39","degraded_nonnative"
"274","degraded","DEG1",2,39,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_39","degraded_nonnative"
"275","degraded","DEG1",2,40,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_40","degraded_nonnative"
"276","degraded","DEG1",2,40,"2","Lupinus spp.","herb","native","annual","Fabaceae","DEG1_2","DEG1_2_40","degraded_native"
"277","degraded","DEG1",2,40,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_40","degraded_nonnative"
"278","degraded","DEG1",2,41,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_2","DEG1_2_41","degraded_nonnative"
"279","degraded","DEG1",2,41,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_41","degraded_nonnative"
"280","degraded","DEG1",2,41,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_2","DEG1_2_41","degraded_nonnative"
"281","degraded","DEG1",3,1,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"282","degraded","DEG1",3,1,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"283","degraded","DEG1",3,1,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"284","degraded","DEG1",3,1,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"285","degraded","DEG1",3,1,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"286","degraded","DEG1",3,1,"6","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_1","degraded_nonnative"
"287","degraded","DEG1",3,2,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_2","degraded_nonnative"
"288","degraded","DEG1",3,3,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_3","degraded_nonnative"
"289","degraded","DEG1",3,4,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_4","degraded_nonnative"
"290","degraded","DEG1",3,5,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_5","degraded_nonnative"
"291","degraded","DEG1",3,6,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_6","degraded_nonnative"
"292","degraded","DEG1",3,6,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_6","degraded_nonnative"
"293","degraded","DEG1",3,6,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_6","degraded_nonnative"
"294","degraded","DEG1",3,7,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_7","degraded_nonnative"
"295","degraded","DEG1",3,8,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_8","degraded_nonnative"
"296","degraded","DEG1",3,8,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_8","degraded_nonnative"
"297","degraded","DEG1",3,8,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_8","degraded_nonnative"
"298","degraded","DEG1",3,9,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_9","degraded_nonnative"
"299","degraded","DEG1",3,10,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_10","degraded_nonnative"
"300","degraded","DEG1",3,10,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_10","degraded_nonnative"
"301","degraded","DEG1",3,10,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_10","degraded_nonnative"
"302","degraded","DEG1",3,11,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_11","degraded_nonnative"
"303","degraded","DEG1",3,11,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_11","degraded_nonnative"
"304","degraded","DEG1",3,12,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_12","degraded_nonnative"
"305","degraded","DEG1",3,13,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_13","degraded_nonnative"
"306","degraded","DEG1",3,13,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_13","degraded_nonnative"
"307","degraded","DEG1",3,13,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_13","degraded_nonnative"
"308","degraded","DEG1",3,14,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_14","degraded_nonnative"
"309","degraded","DEG1",3,14,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_14","degraded_nonnative"
"310","degraded","DEG1",3,14,"3","Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_3","DEG1_3_14","degraded_native"
"311","degraded","DEG1",3,14,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_14","degraded_nonnative"
"312","degraded","DEG1",3,14,"5","Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_3","DEG1_3_14","degraded_native"
"313","degraded","DEG1",3,15,"1","Artemisia californica","shrub","native","perennial","Asteraceae","DEG1_3","DEG1_3_15","degraded_native"
"314","degraded","DEG1",3,16,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_16","degraded_nonnative"
"315","degraded","DEG1",3,16,"2","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","DEG1_3","DEG1_3_16","degraded_native"
"316","degraded","DEG1",3,16,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_16","degraded_nonnative"
"317","degraded","DEG1",3,16,"4","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","DEG1_3","DEG1_3_16","degraded_native"
"318","degraded","DEG1",3,17,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_17","degraded_nonnative"
"319","degraded","DEG1",3,17,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_17","degraded_nonnative"
"320","degraded","DEG1",3,18,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_18","degraded_nonnative"
"321","degraded","DEG1",3,18,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_18","degraded_nonnative"
"322","degraded","DEG1",3,18,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_18","degraded_nonnative"
"323","degraded","DEG1",3,19,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_19","degraded_nonnative"
"324","degraded","DEG1",3,19,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_19","degraded_nonnative"
"325","degraded","DEG1",3,20,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_20","degraded_nonnative"
"326","degraded","DEG1",3,20,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_20","degraded_nonnative"
"327","degraded","DEG1",3,21,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_21","degraded_nonnative"
"328","degraded","DEG1",3,21,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_21","degraded_nonnative"
"329","degraded","DEG1",3,21,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_21","degraded_nonnative"
"330","degraded","DEG1",3,22,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_22","degraded_nonnative"
"331","degraded","DEG1",3,22,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG1_3","DEG1_3_22","degraded_nonnative"
"332","degraded","DEG1",3,22,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_22","degraded_nonnative"
"333","degraded","DEG1",3,23,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_23","degraded_nonnative"
"334","degraded","DEG1",3,24,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_24","degraded_nonnative"
"335","degraded","DEG1",3,25,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_25","degraded_nonnative"
"336","degraded","DEG1",3,25,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_25","degraded_nonnative"
"337","degraded","DEG1",3,26,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG1_3","DEG1_3_26","degraded_nonnative"
