"","year","site","rep","standtype","status","lifeform","family","species","lifespan","link.to.tab..belt_byspecies....https...docs.google.com.spreadsheets.d.1JG8udkjru26Z6zy7LwNiDczkgRrB42tNG_wnW2O2R60.edit.usp.sharing","site_rep","site_rep_species"
"742",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"743",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"744",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"745",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"746",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"747",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"748",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"749",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"750",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"751",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"752",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"753",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"754",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"755",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"756",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"757",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"758",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"759",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"760",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"761",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"762",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"763",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"764",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"765",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"766",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"767",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"768",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"769",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"770",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"771",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"772",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"773",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"774",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"775",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"776",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"777",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"778",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"779",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"780",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"781",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"782",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"783",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"784",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"785",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"786",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"787",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"788",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"789",2019,NA,4,"DEG2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial",NA,"NA_4","NA_4_Marah macrocarpa"
"790",2019,NA,2,"ENH1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial",NA,"NA_2","NA_2_Marah macrocarpa"
"791",2019,NA,1,"Intact1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial",NA,"NA_1","NA_1_Marah macrocarpa"
"792",2019,NA,2,"Intact2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial",NA,"NA_2","NA_2_Marah macrocarpa"
"793",2019,NA,3,"Intact3","native","herb","Cucurbitaceae","Marah macrocarpa","perennial",NA,"NA_3","NA_3_Marah macrocarpa"
"794",2019,NA,1,"Intact1","native","fern","Pteridaceae","Pellaea andromedifolia","perennial",NA,"NA_1","NA_1_Pellaea andromedifolia"
"795",2019,NA,2,"Intact2","native","fern","Pteridaceae","Pellaea andromedifolia","perennial",NA,"NA_2","NA_2_Pellaea andromedifolia"
"796",2019,NA,1,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_1","NA_1_Phacelia hubbyi"
"797",2019,NA,2,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_2","NA_2_Phacelia hubbyi"
"798",2019,NA,3,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_3","NA_3_Phacelia hubbyi"
"799",2019,NA,4,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_4","NA_4_Phacelia hubbyi"
"800",2019,NA,6,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_6","NA_6_Phacelia hubbyi"
"801",2019,NA,1,"ENH1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual",NA,"NA_1","NA_1_Phacelia hubbyi"
"802",2019,NA,2,"Intact2","native","herb","Hydrophyllaceae","Phacelia viscida","annual",NA,"NA_2","NA_2_Phacelia viscida"
"803",2019,NA,1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial",NA,"NA_1","NA_1_Rhamnus ilicifolia"
"804",2019,NA,1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial",NA,"NA_1","NA_1_Rhamnus ilicifolia"
"805",2019,NA,2,"Intact2","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial",NA,"NA_2","NA_2_Rhamnus ilicifolia"
"806",2019,NA,3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial",NA,"NA_3","NA_3_Rhamnus ilicifolia"
"807",2019,NA,3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial",NA,"NA_3","NA_3_Rhamnus ilicifolia"
"808",2019,NA,2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_2","NA_2_Rhus ovata"
"809",2019,NA,2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_2","NA_2_Rhus ovata"
"810",2019,NA,1,"Intact1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_1","NA_1_Rhus ovata"
"811",2019,NA,2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_2","NA_2_Rhus ovata"
"812",2019,NA,2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_2","NA_2_Rhus ovata"
"813",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"814",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"815",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"816",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"817",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"818",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"819",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"820",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"821",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"822",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"823",2019,NA,3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"824",2019,NA,3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"825",2019,NA,3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"826",2019,NA,3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_3","NA_3_Rhus ovata"
"827",2019,NA,1,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial",NA,"NA_1","NA_1_Rhus ovata"
"828",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia apiana","perennial",NA,"NA_3","NA_3_Salvia apiana"
"829",2019,NA,4,"ENH2","native","shrub","Lamiaceae","Salvia apiana","perennial",NA,"NA_4","NA_4_Salvia apiana"
"830",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"831",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"832",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"833",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"834",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"835",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"836",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"837",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"838",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"839",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"840",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"841",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"842",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"843",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"844",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"845",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"846",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"847",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"848",2019,NA,1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"849",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"850",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"851",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"852",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"853",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"854",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"855",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"856",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"857",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"858",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"859",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"860",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"861",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"862",2019,NA,2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"863",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"864",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"865",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"866",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"867",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"868",2019,NA,3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"869",2019,NA,4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_4","NA_4_Salvia leucophylla"
"870",2019,NA,4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_4","NA_4_Salvia leucophylla"
"871",2019,NA,4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_4","NA_4_Salvia leucophylla"
"872",2019,NA,4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_4","NA_4_Salvia leucophylla"
"873",2019,NA,5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_5","NA_5_Salvia leucophylla"
"874",2019,NA,5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_5","NA_5_Salvia leucophylla"
"875",2019,NA,5,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_5","NA_5_Salvia leucophylla"
"876",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"877",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"878",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"879",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"880",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"881",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"882",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"883",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"884",2019,NA,1,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"885",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"886",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"887",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"888",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"889",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"890",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"891",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"892",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"893",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"894",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"895",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"896",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"897",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"898",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"899",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"900",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"901",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"902",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"903",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"904",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"905",2019,NA,2,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"906",2019,NA,3,"ENH1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_3","NA_3_Salvia leucophylla"
"907",2019,NA,5,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_5","NA_5_Salvia leucophylla"
"908",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"909",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"910",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"911",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"912",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"913",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"914",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"915",2019,NA,6,"ENH2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_6","NA_6_Salvia leucophylla"
"916",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"917",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"918",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"919",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"920",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"921",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"922",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"923",2019,NA,1,"Intact1","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_1","NA_1_Salvia leucophylla"
"924",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"925",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"926",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"927",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"928",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"929",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"930",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"931",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"932",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"933",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
"934",2019,NA,2,"Intact2","native","shrub","Lamiaceae","Salvia leucophylla","perennial",NA,"NA_2","NA_2_Salvia leucophylla"
